"","Time","Year","Month","City","City_code","Unsorted","Unsorted_per_ca","Income","Income_thous","Population","Baby","Household_Size","EnvBud","EnvBud_perca","TimeIndicator","TT_NTC","FE_NTC","TE.NTC","MRSP","FE_TPC","FE_TYC","FE_TCC","FE_TNC","FE_KSC","FE_Yilan","FE_KLC","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","m11","y2001","y2002","y2003","y2004","y2005","y2006","y2007","y2008","y2009","y2010","y2011","y2012","y2013","y2014","y2015","y2016","Treated_y2008","DATE_2008","DATE_2009","DATE_2010","DATE_2011","DATE_2012","DATE_2013","DATE_2014","DATE_2015","DATE_2016"
"151",2002-06-01,2002,6,"TainanCity",5,50845,27.44,929898,929.898,1852664,0.044,3.25,2238114,1.21,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"153",2002-07-01,2002,7,"TainanCity",5,51812,27.97,929898,929.898,1852664,0.044,3.25,2238114,1.21,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"156",2002-08-01,2002,8,"TainanCity",5,50894,27.47,929898,929.898,1852664,0.044,3.25,2238114,1.21,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"150",2002-09-01,2002,9,"TainanCity",5,47353,25.56,929898,929.898,1852664,0.044,3.25,2238114,1.21,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"145",2002-10-01,2002,10,"TainanCity",5,46960,25.35,929898,929.898,1852664,0.044,3.25,2238114,1.21,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"154",2002-11-01,2002,11,"TainanCity",5,43776,23.63,929898,929.898,1852664,0.044,3.25,2238114,1.21,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"152",2002-12-01,2002,12,"TainanCity",5,45051,24.32,929898,929.898,1852664,0.044,3.25,2238114,1.21,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"246",2003-01-01,2003,1,"TainanCity",5,49548,26.69,970426,970.426,1856461,0.0414,3.21,2142773,1.16,25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"248",2003-02-01,2003,2,"TainanCity",5,40842,22,970426,970.426,1856461,0.0414,3.21,2142773,1.16,26,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"247",2003-03-01,2003,3,"TainanCity",5,45503,24.51,970426,970.426,1856461,0.0414,3.21,2142773,1.16,27,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"249",2003-04-01,2003,4,"TainanCity",5,46842,25.23,970426,970.426,1856461,0.0414,3.21,2142773,1.16,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"242",2003-05-01,2003,5,"TainanCity",5,48217,25.97,970426,970.426,1856461,0.0414,3.21,2142773,1.16,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"252",2003-06-01,2003,6,"TainanCity",5,48993,26.39,970426,970.426,1856461,0.0414,3.21,2142773,1.16,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"251",2003-07-01,2003,7,"TainanCity",5,48329,26.03,970426,970.426,1856461,0.0414,3.21,2142773,1.16,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"241",2003-08-01,2003,8,"TainanCity",5,47478,25.57,970426,970.426,1856461,0.0414,3.21,2142773,1.16,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"245",2003-09-01,2003,9,"TainanCity",5,46767,25.19,970426,970.426,1856461,0.0414,3.21,2142773,1.16,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"244",2003-10-01,2003,10,"TainanCity",5,44466,23.95,970426,970.426,1856461,0.0414,3.21,2142773,1.16,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"243",2003-11-01,2003,11,"TainanCity",5,42772,23.04,970426,970.426,1856461,0.0414,3.21,2142773,1.16,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"250",2003-12-01,2003,12,"TainanCity",5,44577,24.01,970426,970.426,1856461,0.0414,3.21,2142773,1.16,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"346",2004-01-01,2004,1,"TainanCity",5,47226,25.38,974911,974.911,1860591,0.0375,3.16,2665037,1.43,37,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"337",2004-02-01,2004,2,"TainanCity",5,41149,22.12,974911,974.911,1860591,0.0375,3.16,2665037,1.43,38,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"339",2004-03-01,2004,3,"TainanCity",5,42333,22.75,974911,974.911,1860591,0.0375,3.16,2665037,1.43,39,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"338",2004-04-01,2004,4,"TainanCity",5,42359,22.77,974911,974.911,1860591,0.0375,3.16,2665037,1.43,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"340",2004-05-01,2004,5,"TainanCity",5,42138,22.65,974911,974.911,1860591,0.0375,3.16,2665037,1.43,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"342",2004-06-01,2004,6,"TainanCity",5,48284,25.95,974911,974.911,1860591,0.0375,3.16,2665037,1.43,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"344",2004-07-01,2004,7,"TainanCity",5,49140,26.41,974911,974.911,1860591,0.0375,3.16,2665037,1.43,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"341",2004-08-01,2004,8,"TainanCity",5,45983,24.71,974911,974.911,1860591,0.0375,3.16,2665037,1.43,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"343",2004-09-01,2004,9,"TainanCity",5,44366,23.85,974911,974.911,1860591,0.0375,3.16,2665037,1.43,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"345",2004-10-01,2004,10,"TainanCity",5,42794,23,974911,974.911,1860591,0.0375,3.16,2665037,1.43,46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"347",2004-11-01,2004,11,"TainanCity",5,42979,23.1,974911,974.911,1860591,0.0375,3.16,2665037,1.43,47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"348",2004-12-01,2004,12,"TainanCity",5,40908,21.99,974911,974.911,1860591,0.0375,3.16,2665037,1.43,48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"436",2005-01-01,2005,1,"TainanCity",5,43049,23.11,911355,911.355,1862918,0.0353,3.13,2293611,1.23,49,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"443",2005-02-01,2005,2,"TainanCity",5,42370,22.74,911355,911.355,1862918,0.0353,3.13,2293611,1.23,50,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"441",2005-03-01,2005,3,"TainanCity",5,42203,22.65,911355,911.355,1862918,0.0353,3.13,2293611,1.23,51,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"440",2005-04-01,2005,4,"TainanCity",5,41920,22.5,911355,911.355,1862918,0.0353,3.13,2293611,1.23,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"435",2005-05-01,2005,5,"TainanCity",5,42735,22.94,911355,911.355,1862918,0.0353,3.13,2293611,1.23,53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"433",2005-06-01,2005,6,"TainanCity",5,46369,24.89,911355,911.355,1862918,0.0353,3.13,2293611,1.23,54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"437",2005-07-01,2005,7,"TainanCity",5,49876,26.77,911355,911.355,1862918,0.0353,3.13,2293611,1.23,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"439",2005-08-01,2005,8,"TainanCity",5,50250,26.97,911355,911.355,1862918,0.0353,3.13,2293611,1.23,56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"444",2005-09-01,2005,9,"TainanCity",5,43780,23.5,911355,911.355,1862918,0.0353,3.13,2293611,1.23,57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"442",2005-10-01,2005,10,"TainanCity",5,43463,23.33,911355,911.355,1862918,0.0353,3.13,2293611,1.23,58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"438",2005-11-01,2005,11,"TainanCity",5,41751,22.41,911355,911.355,1862918,0.0353,3.13,2293611,1.23,59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"434",2005-12-01,2005,12,"TainanCity",5,43346,23.27,911355,911.355,1862918,0.0353,3.13,2293611,1.23,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530",2006-01-01,2006,1,"TainanCity",5,44418,23.79,981180,981.18,1866727,0.0338,3.1,2103041,1.13,61,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"531",2006-02-01,2006,2,"TainanCity",5,39810,21.33,981180,981.18,1866727,0.0338,3.1,2103041,1.13,62,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"533",2006-03-01,2006,3,"TainanCity",5,41354,22.15,981180,981.18,1866727,0.0338,3.1,2103041,1.13,63,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"538",2006-04-01,2006,4,"TainanCity",5,38501,20.62,981180,981.18,1866727,0.0338,3.1,2103041,1.13,64,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"537",2006-05-01,2006,5,"TainanCity",5,40941,21.93,981180,981.18,1866727,0.0338,3.1,2103041,1.13,65,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"539",2006-06-01,2006,6,"TainanCity",5,42390,22.71,981180,981.18,1866727,0.0338,3.1,2103041,1.13,66,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"535",2006-07-01,2006,7,"TainanCity",5,39771,21.31,981180,981.18,1866727,0.0338,3.1,2103041,1.13,67,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"534",2006-08-01,2006,8,"TainanCity",5,38890,20.83,981180,981.18,1866727,0.0338,3.1,2103041,1.13,68,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"532",2006-09-01,2006,9,"TainanCity",5,37547,20.11,981180,981.18,1866727,0.0338,3.1,2103041,1.13,69,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"529",2006-10-01,2006,10,"TainanCity",5,38625,20.69,981180,981.18,1866727,0.0338,3.1,2103041,1.13,70,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"540",2006-11-01,2006,11,"TainanCity",5,37570,20.13,981180,981.18,1866727,0.0338,3.1,2103041,1.13,71,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"536",2006-12-01,2006,12,"TainanCity",5,36663,19.64,981180,981.18,1866727,0.0338,3.1,2103041,1.13,72,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"636",2007-01-01,2007,1,"TainanCity",5,36568,19.55,1011389,1011.389,1870061,0.0329,3.06,2287930,1.22,73,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"625",2007-02-01,2007,2,"TainanCity",5,37710,20.17,1011389,1011.389,1870061,0.0329,3.06,2287930,1.22,74,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"626",2007-03-01,2007,3,"TainanCity",5,34532,18.47,1011389,1011.389,1870061,0.0329,3.06,2287930,1.22,75,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"630",2007-04-01,2007,4,"TainanCity",5,34174,18.27,1011389,1011.389,1870061,0.0329,3.06,2287930,1.22,76,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"635",2007-05-01,2007,5,"TainanCity",5,35597,19.04,1011389,1011.389,1870061,0.0329,3.06,2287930,1.22,77,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"628",2007-06-01,2007,6,"TainanCity",5,35230,18.84,1011389,1011.389,1870061,0.0329,3.06,2287930,1.22,78,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"634",2007-07-01,2007,7,"TainanCity",5,35112,18.78,1011389,1011.389,1870061,0.0329,3.06,2287930,1.22,79,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"627",2007-08-01,2007,8,"TainanCity",5,35898,19.2,1011389,1011.389,1870061,0.0329,3.06,2287930,1.22,80,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"632",2007-09-01,2007,9,"TainanCity",5,33067,17.68,1011389,1011.389,1870061,0.0329,3.06,2287930,1.22,81,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"629",2007-10-01,2007,10,"TainanCity",5,33082,17.69,1011389,1011.389,1870061,0.0329,3.06,2287930,1.22,82,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"631",2007-11-01,2007,11,"TainanCity",5,30273,16.19,1011389,1011.389,1870061,0.0329,3.06,2287930,1.22,83,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"633",2007-12-01,2007,12,"TainanCity",5,31904,17.06,1011389,1011.389,1870061,0.0329,3.06,2287930,1.22,84,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"721",2008-01-01,2008,1,"TainanCity",5,33426,17.85,1010188,1010.188,1873005,0.0322,3.02,2481806,1.33,85,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"731",2008-02-01,2008,2,"TainanCity",5,31634,16.89,1010188,1010.188,1873005,0.0322,3.02,2481806,1.33,86,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"723",2008-03-01,2008,3,"TainanCity",5,30626,16.35,1010188,1010.188,1873005,0.0322,3.02,2481806,1.33,87,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"729",2008-04-01,2008,4,"TainanCity",5,29586,15.8,1010188,1010.188,1873005,0.0322,3.02,2481806,1.33,88,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"725",2008-05-01,2008,5,"TainanCity",5,32077,17.13,1010188,1010.188,1873005,0.0322,3.02,2481806,1.33,89,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"730",2008-06-01,2008,6,"TainanCity",5,31100,16.6,1010188,1010.188,1873005,0.0322,3.02,2481806,1.33,90,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"722",2008-07-01,2008,7,"TainanCity",5,32443,17.32,1010188,1010.188,1873005,0.0322,3.02,2481806,1.33,91,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"727",2008-08-01,2008,8,"TainanCity",5,31255,16.69,1010188,1010.188,1873005,0.0322,3.02,2481806,1.33,92,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"724",2008-09-01,2008,9,"TainanCity",5,32201,17.19,1010188,1010.188,1873005,0.0322,3.02,2481806,1.33,93,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"726",2008-10-01,2008,10,"TainanCity",5,30278,16.17,1010188,1010.188,1873005,0.0322,3.02,2481806,1.33,94,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"728",2008-11-01,2008,11,"TainanCity",5,28081,14.99,1010188,1010.188,1873005,0.0322,3.02,2481806,1.33,95,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"732",2008-12-01,2008,12,"TainanCity",5,30107,16.07,1010188,1010.188,1873005,0.0322,3.02,2481806,1.33,96,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"821",2009-01-01,2009,1,"TainanCity",5,33212,17.71,956303,956.303,1875406,0.0314,2.97,2415930,1.29,97,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"817",2009-02-01,2009,2,"TainanCity",5,29620,15.79,956303,956.303,1875406,0.0314,2.97,2415930,1.29,98,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"825",2009-03-01,2009,3,"TainanCity",5,30147,16.07,956303,956.303,1875406,0.0314,2.97,2415930,1.29,99,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"826",2009-04-01,2009,4,"TainanCity",5,29816,15.9,956303,956.303,1875406,0.0314,2.97,2415930,1.29,100,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"824",2009-05-01,2009,5,"TainanCity",5,30299,16.16,956303,956.303,1875406,0.0314,2.97,2415930,1.29,101,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"828",2009-06-01,2009,6,"TainanCity",5,31576,16.84,956303,956.303,1875406,0.0314,2.97,2415930,1.29,102,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"823",2009-07-01,2009,7,"TainanCity",5,30681,16.36,956303,956.303,1875406,0.0314,2.97,2415930,1.29,103,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
