"","Time","Year","Month","City","City_code","Violation","Violation_per_ca","Income","Income_thous","Monthly_Population","Baby","Household_Size","TimeIndicator","TT_TPC","TT_NTC","FE_TPC","FE_NTC","TE.TPC","TE.NTC","MRSP","FE_TYC","FE_TCC","FE_TNC","FE_KSC","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","m11","y1998","y1999","y2000","y2001","y2002","y2003","y2004","y2005","y2006","y2007","y2008","y2009","y2010","y2011","y2012","y2013","y2014","y2015"
"94",2005-10-01,2005,10,"NewTaipeiCity",1,479,0.128385394191405,1197480,1197.48,3730954,0.0362752788105581,2.96,94,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"95",2005-11-01,2005,11,"NewTaipeiCity",1,602,0.161206747653866,1197480,1197.48,3734335,0.0362752788105581,2.96,95,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"96",2005-12-01,2005,12,"NewTaipeiCity",1,113,0.0302407727507622,1197480,1197.48,3736677,0.0362752788105581,2.96,96,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"97",2006-01-01,2006,1,"NewTaipeiCity",1,261,0.0698155158430397,1192907,1192.907,3738424,0.0348456834775868,2.96,97,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"98",2006-02-01,2006,2,"NewTaipeiCity",1,285,0.0761892744749356,1192907,1192.907,3740684,0.0348456834775868,2.96,98,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"99",2006-03-01,2006,3,"NewTaipeiCity",1,351,0.0937916601310892,1192907,1192.907,3742337,0.0348456834775868,2.96,99,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"100",2006-04-01,2006,4,"NewTaipeiCity",1,262,0.0699869882969468,1192907,1192.907,3743553,0.0348456834775868,2.96,100,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"101",2006-05-01,2006,5,"NewTaipeiCity",1,475,0.126799451051808,1192907,1192.907,3746073,0.0348456834775868,2.95,101,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"102",2006-06-01,2006,6,"NewTaipeiCity",1,429,0.114456740021253,1192907,1192.907,3748141,0.0348456834775868,2.95,102,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"103",2006-07-01,2006,7,"NewTaipeiCity",1,359,0.0957204685023666,1192907,1192.907,3750504,0.0348456834775868,2.95,103,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"104",2006-08-01,2006,8,"NewTaipeiCity",1,576,0.153444632195081,1192907,1192.907,3753797,0.0348456834775868,2.94,104,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"105",2006-09-01,2006,9,"NewTaipeiCity",1,701,0.186615241433801,1192907,1192.907,3756392,0.0348456834775868,2.94,105,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"106",2006-10-01,2006,10,"NewTaipeiCity",1,481,0.127965657316483,1192907,1192.907,3758821,0.0348456834775868,2.94,106,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"107",2006-11-01,2006,11,"NewTaipeiCity",1,694,0.184511606551066,1192907,1192.907,3761281,0.0348456834775868,2.94,107,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"108",2006-12-01,2006,12,"NewTaipeiCity",1,190,0.0504367423704473,1192907,1192.907,3767095,0.0348456834775868,2.94,108,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"109",2007-01-01,2007,1,"NewTaipeiCity",1,780,0.206861928414634,1161741,1161.741,3770631,0.0340901760524906,2.94,109,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"110",2007-02-01,2007,2,"NewTaipeiCity",1,238,0.0631174504368894,1161741,1161.741,3770748,0.0340901760524906,2.94,110,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"111",2007-03-01,2007,3,"NewTaipeiCity",1,332,0.088027982292588,1161741,1161.741,3771528,0.0340901760524906,2.93,111,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"112",2007-04-01,2007,4,"NewTaipeiCity",1,807,0.21387811915529,1161741,1161.741,3773177,0.0340901760524906,2.93,112,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"113",2007-05-01,2007,5,"NewTaipeiCity",1,934,0.247318880625214,1161741,1161.741,3776501,0.0340901760524906,2.93,113,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"114",2007-06-01,2007,6,"NewTaipeiCity",1,898,0.237615232141879,1161741,1161.741,3779219,0.0340901760524906,2.92,114,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"115",2007-07-01,2007,7,"NewTaipeiCity",1,661,0.174766748524133,1161741,1161.741,3782184,0.0340901760524906,2.92,115,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"116",2007-08-01,2007,8,"NewTaipeiCity",1,730,0.192824396670953,1161741,1161.741,3785828,0.0340901760524906,2.91,116,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"117",2007-09-01,2007,9,"NewTaipeiCity",1,139,0.0366804169850914,1161741,1161.741,3789488,0.0340901760524906,2.91,117,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"118",2007-10-01,2007,10,"NewTaipeiCity",1,248,0.0653939112994878,1161741,1161.741,3792402,0.0340901760524906,2.9,118,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"119",2007-11-01,2007,11,"NewTaipeiCity",1,472,0.124376503486626,1161741,1161.741,3794929,0.0340901760524906,2.9,119,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"120",2007-12-01,2007,12,"NewTaipeiCity",1,177,0.0466032914561949,1161741,1161.741,3798015,0.0340901760524906,2.9,120,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"121",2008-01-01,2008,1,"NewTaipeiCity",1,785,0.206547693441124,1221746,1221.746,3800575,0.0337801566620498,2.9,121,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"122",2008-02-01,2008,2,"NewTaipeiCity",1,410,0.107810474444973,1221746,1221.746,3802970,0.0337801566620498,2.9,122,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"123",2008-03-01,2008,3,"NewTaipeiCity",1,639,0.167938293321181,1221746,1221.746,3804969,0.0337801566620498,2.9,123,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"124",2008-04-01,2008,4,"NewTaipeiCity",1,613,0.161045402718594,1221746,1221.746,3806380,0.0337801566620498,2.89,124,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"125",2008-05-01,2008,5,"NewTaipeiCity",1,757,0.198746348987562,1221746,1221.746,3808875,0.0337801566620498,2.89,125,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"126",2008-06-01,2008,6,"NewTaipeiCity",1,868,0.227759172489001,1221746,1221.746,3811043,0.0337801566620498,2.88,126,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"127",2008-07-01,2008,7,"NewTaipeiCity",1,656,0.171962554105291,1221746,1221.746,3814784,0.0337801566620498,2.88,127,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"128",2008-08-01,2008,8,"NewTaipeiCity",1,576,0.150856384983399,1221746,1221.746,3818201,0.0337801566620498,2.87,128,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"129",2008-09-01,2008,9,"NewTaipeiCity",1,854,0.223453571764051,1221746,1221.746,3821823,0.0337801566620498,2.86,129,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"130",2008-10-01,2008,10,"NewTaipeiCity",1,969,0.253322471925387,1221746,1221.746,3825164,0.0337801566620498,2.86,130,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"131",2008-11-01,2008,11,"NewTaipeiCity",1,532,0.138926318912155,1221746,1221.746,3829368,0.0337801566620498,2.86,131,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"132",2008-12-01,2008,12,"NewTaipeiCity",1,690,0.179981375840239,1221746,1221.746,3833730,0.0337801566620498,2.86,132,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"133",2009-01-01,2009,1,"NewTaipeiCity",1,492,0.128222602778104,1177787,1177.787,3837077,0.0339108846352526,2.86,133,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"134",2009-02-01,2009,2,"NewTaipeiCity",1,840,0.218726931143981,1177787,1177.787,3840405,0.0339108846352526,2.86,134,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"135",2009-03-01,2009,3,"NewTaipeiCity",1,515,0.133982345549575,1177787,1177.787,3843790,0.0339108846352526,2.85,135,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"136",2009-04-01,2009,4,"NewTaipeiCity",1,1163,0.302443603889898,1177787,1177.787,3845345,0.0339108846352526,2.85,136,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"137",2009-05-01,2009,5,"NewTaipeiCity",1,1459,0.379201955320185,1177787,1177.787,3847554,0.0339108846352526,2.85,137,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"138",2009-06-01,2009,6,"NewTaipeiCity",1,1157,0.300559138712329,1177787,1177.787,3849492,0.0339108846352526,2.84,138,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"139",2009-07-01,2009,7,"NewTaipeiCity",1,5856,1.51978365921135,1177787,1177.787,3853180,0.0339108846352526,2.84,139,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"140",2009-08-01,2009,8,"NewTaipeiCity",1,2020,0.523609066213218,1177787,1177.787,3857840,0.0339108846352526,2.83,140,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"141",2009-09-01,2009,9,"NewTaipeiCity",1,1384,0.358304165027028,1177787,1177.787,3862640,0.0339108846352526,2.82,141,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"142",2009-10-01,2009,10,"NewTaipeiCity",1,1454,0.37606255777371,1177787,1177.787,3866378,0.0339108846352526,2.82,142,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"143",2009-11-01,2009,11,"NewTaipeiCity",1,661,0.170806374049421,1177787,1177.787,3869879,0.0339108846352526,2.82,143,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"144",2009-12-01,2009,12,"NewTaipeiCity",1,385,0.0993893877433007,1177787,1177.787,3873653,0.0339108846352526,2.82,144,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"145",2010-01-01,2010,1,"NewTaipeiCity",1,1270,0.327651461402916,1133488,1133.488,3876070,0.0319002547104237,2.81,145,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"146",2010-02-01,2010,2,"NewTaipeiCity",1,630,0.162443061128613,1133488,1133.488,3878282,0.0319002547104237,2.81,146,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"147",2010-03-01,2010,3,"NewTaipeiCity",1,1636,0.421428017595908,1133488,1133.488,3882039,0.0319002547104237,2.81,147,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"148",2010-04-01,2010,4,"NewTaipeiCity",1,1342,0.345453019676407,1133488,1133.488,3884754,0.0319002547104237,2.8,148,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"149",2010-05-01,2010,5,"NewTaipeiCity",1,1255,0.322995171543894,1133488,1133.488,3885507,0.0319002547104237,2.8,149,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"150",2010-06-01,2010,6,"NewTaipeiCity",1,1264,0.325710823932427,1133488,1133.488,3880743,0.0319002547104237,2.79,150,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"151",2010-07-01,2010,7,"NewTaipeiCity",1,1248,0.320901073758649,1133488,1133.488,3889049,0.0319002547104237,2.79,151,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"152",2010-08-01,2010,8,"NewTaipeiCity",1,1648,0.423365674908596,1133488,1133.488,3892616,0.0319002547104237,2.78,152,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"153",2010-09-01,2010,9,"NewTaipeiCity",1,1580,0.405898058445724,1133488,1133.488,3892603,0.0319002547104237,2.78,153,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"154",2010-10-01,2010,10,"NewTaipeiCity",1,1255,0.322312224236852,1133488,1133.488,3893740,0.0319002547104237,2.78,154,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"155",2010-11-01,2010,11,"NewTaipeiCity",1,1680,0.431176526749884,1133488,1133.488,3896316,0.0319002547104237,2.78,155,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"156",2010-12-01,2010,12,"NewTaipeiCity",1,1726,0.442863091928474,1133488,1133.488,3897367,0.0319002547104237,2.77,156,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"157",2011-01-01,2011,1,"NewTaipeiCity",1,686,0.176013830684445,1178833,1178.833,3897421,0.0315778239023034,2.77,157,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"158",2011-02-01,2011,2,"NewTaipeiCity",1,397,0.101850027502073,1178833,1178.833,3897888,0.0315778239023034,2.77,158,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"159",2011-03-01,2011,3,"NewTaipeiCity",1,1322,0.339128271035829,1178833,1178.833,3898230,0.0315778239023034,2.77,159,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"160",2011-04-01,2011,4,"NewTaipeiCity",1,502,0.128711381137219,1178833,1178.833,3900199,0.0315778239023034,2.76,160,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"161",2011-05-01,2011,5,"NewTaipeiCity",1,635,0.162738767885567,1178833,1178.833,3901959,0.0315778239023034,2.76,161,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"162",2011-06-01,2011,6,"NewTaipeiCity",1,1238,0.317131370004957,1178833,1178.833,3903745,0.0315778239023034,2.75,162,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"163",2011-07-01,2011,7,"NewTaipeiCity",1,1528,0.391181318941547,1178833,1178.833,3906117,0.0315778239023034,2.75,163,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"164",2011-08-01,2011,8,"NewTaipeiCity",1,2572,0.65803073812014,1178833,1178.833,3908632,0.0315778239023034,2.74,164,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"165",2011-09-01,2011,9,"NewTaipeiCity",1,3234,0.827091782635983,1178833,1178.833,3910086,0.0315778239023034,2.74,165,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"166",2011-10-01,2011,10,"NewTaipeiCity",1,3006,0.768437711937089,1178833,1178.833,3911833,0.0315778239023034,2.74,166,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"167",2011-11-01,2011,11,"NewTaipeiCity",1,2162,0.552433248713779,1178833,1178.833,3913595,0.0315778239023034,2.74,167,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"168",2011-12-01,2011,12,"NewTaipeiCity",1,3162,0.807363605468318,1178833,1178.833,3916451,0.0315778239023034,2.74,168,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"169",2012-01-01,2012,1,"NewTaipeiCity",1,2204,0.562539800839471,1157952,1157.952,3917945,0.0329492131226193,2.74,169,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"170",2012-02-01,2012,2,"NewTaipeiCity",1,4757,1.21364517831808,1157952,1157.952,3919597,0.0329492131226193,2.73,170,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"171",2012-03-01,2012,3,"NewTaipeiCity",1,4356,1.1110088067087,1157952,1157.952,3920761,0.0329492131226193,2.73,171,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"172",2012-04-01,2012,4,"NewTaipeiCity",1,6965,1.77606984939744,1157952,1157.952,3921580,0.0329492131226193,2.73,172,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"173",2012-05-01,2012,5,"NewTaipeiCity",1,8489,2.16337081154311,1157952,1157.952,3923969,0.0329492131226193,2.72,173,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"174",2012-06-01,2012,6,"NewTaipeiCity",1,6982,1.77831525133285,1157952,1157.952,3926188,0.0329492131226193,2.72,174,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"175",2012-07-01,2012,7,"NewTaipeiCity",1,8085,2.05808037739365,1157952,1157.952,3928418,0.0329492131226193,2.71,175,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"176",2012-08-01,2012,8,"NewTaipeiCity",1,9474,2.41029573316088,1157952,1157.952,3930638,0.0329492131226193,2.71,176,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"177",2012-09-01,2012,9,"NewTaipeiCity",1,9461,2.4055055337306,1157952,1157.952,3933061,0.0329492131226193,2.7,177,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"178",2012-10-01,2012,10,"NewTaipeiCity",1,9020,2.29220710574038,1157952,1157.952,3935072,0.0329492131226193,2.7,178,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"179",2012-11-01,2012,11,"NewTaipeiCity",1,7872,1.99941632892227,1157952,1157.952,3937149,0.0329492131226193,2.7,179,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"180",2012-12-01,2012,12,"NewTaipeiCity",1,8116,2.0602618989898,1157952,1157.952,3939305,0.0329492131226193,2.7,180,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"181",2013-01-01,2013,1,"NewTaipeiCity",1,10976,2.78491103939649,1190092,1190.092,3941239,0.033348259854981,2.7,181,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"182",2013-02-01,2013,2,"NewTaipeiCity",1,4174,1.05879911785342,1190092,1190.092,3942202,0.033348259854981,2.7,182,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"183",2013-03-01,2013,3,"NewTaipeiCity",1,8049,2.04140017378151,1190092,1190.092,3942882,0.033348259854981,2.7,183,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"184",2013-04-01,2013,4,"NewTaipeiCity",1,8519,2.16030700247323,1190092,1190.092,3943421,0.033348259854981,2.7,184,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"185",2013-05-01,2013,5,"NewTaipeiCity",1,9025,2.28773205271036,1190092,1190.092,3944955,0.033348259854981,2.69,185,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"186",2013-06-01,2013,6,"NewTaipeiCity",1,7795,1.97552377990815,1190092,1190.092,3945789,0.033348259854981,2.69,186,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
