"","Time","Year","Month","City","City_code","Recycling","Recycling_per_ca","Income","Income_thous","Population","Baby","Household_Size","EnvBud","EnvBud_perca","TimeIndicator","TT_NTC","TT_TPC","FE_NTC","FE_TPC","TE.NTC","TE.TPC","MRSP","FE_TPC","FE_TYC","FE_TCC","FE_TNC","FE_KSC","FE_Yilan","FE_KLC","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","m11","y2000","y2001","y2002","y2003","y2004","y2005","y2006","y2007","y2008","y2009","y2010","y2011","y2012","y2013","y2014","y2015","y2016","Treated_y2008","DATE_2008","DATE_2009","DATE_2010","DATE_2011","DATE_2012","DATE_2013","DATE_2014","DATE_2015","DATE_2016","All_Tot","All_Cre","All_Com","All_Sch","All_Org","Pap_Tot","Pap_Cre","Pap_Com","Pap_Sch","Pap_Org","Met_Tot","Met_Cre","Met_Com","Met_Sch","Met_Org","Alu_Tot","Alu_Cre","Alu_Com","Alu_Sch","Alu_Org","Pla_Tot","Pla_Cre","Pla_Com","Pla_Sch","Pla_Org","Gla_Tot","Gla_Cre","Gla_Com","Gla_Sch","Gla_Org","Tex_Tot","Tex_Cre","Tex_Com","Tex_Sch","Tex_Org","App_Tot","App_Cre","App_Com","App_Sch","App_Org","Tir_Tot","Tir_Cre","Tir_Com","Tir_Sch","Tir_Org","Ret_Tot","Ret_Cre","Ret_Com","Ret_Sch","Ret_Org","Bat_Tot","Bat_Cre","Bat_Com","Bat_Sch","Bat_Org","Ele_Tot","Ele_Cre","Ele_Com","Ele_Sch","Ele_Org","Lig_Tot","Lig_Cre","Lig_Com","Lig_Sch","Lig_Org","Oth_Tot","Oth_Cre","Oth_Com","Oth_Sch","Oth_Org","All_Tot_pca","All_Cre_pca","All_Com_pca","All_Sch_pca","All_Org_pca","Pap_Tot_pca","Pap_Cre_pca","Pap_Com_pca","Pap_Sch_pca","Pap_Org_pca","Met_Tot_pca","Met_Cre_pca","Met_Com_pca","Met_Sch_pca","Met_Org_pca","Alu_Tot_pca","Alu_Cre_pca","Alu_Com_pca","Alu_Sch_pca","Alu_Org_pca","Pla_Tot_pca","Pla_Cre_pca","Pla_Com_pca","Pla_Sch_pca","Pla_Org_pca","Gla_Tot_pca","Gla_Cre_pca","Gla_Com_pca","Gla_Sch_pca","Gla_Org_pca","Tex_Tot_pca","Tex_Cre_pca","Tex_Com_pca","Tex_Sch_pca","Tex_Org_pca","App_Tot_pca","App_Cre_pca","App_Com_pca","App_Sch_pca","App_Org_pca","Tir_Tot_pca","Tir_Cre_pca","Tir_Com_pca","Tir_Sch_pca","Tir_Org_pca","Ret_Tot_pca","Ret_Cre_pca","Ret_Com_pca","Ret_Sch_pca","Ret_Org_pca","Bat_Tot_pca","Bat_Cre_pca","Bat_Com_pca","Bat_Sch_pca","Bat_Org_pca","Ele_Tot_pca","Ele_Cre_pca","Ele_Com_pca","Ele_Sch_pca","Ele_Org_pca","Lig_Tot_pca","Lig_Cre_pca","Lig_Com_pca","Lig_Sch_pca","Lig_Org_pca","Oth_Tot_pca","Oth_Cre_pca","Oth_Com_pca","Oth_Sch_pca","Oth_Org_pca"
"828",2008-12-01,2008,12,"TainanCity",5,18596.441,9.93,1010188,1010.188,1873005,0.0322,3.02,2481806,1.33,108,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26200892,4945970,12730758,786873,7737291,11067393,797768,6408862,369378,3491384,5987730,275548,4063316,127314,1521551,408699,45985,206427,17941,138345,2421582,366908,878539,102174,1073960,1839061,1105170,250951,42515,440424,565875,267984,103468,4979,189443,217828,27541,110174,6415,73698,499018,173372,124912,829,199906,362259,67730,148581,33898,112050,148171,13805,37006,7490,89872,89929,10990,38287,1619,39028,31607,10262,13492,3242,4612,2302815,1718196,218798,59769,306053,13.988693036057,2.640660329257,6.79696957562847,0.420112599806194,4.13095053136537,5.90889666605268,0.425929455607433,3.42170042258296,0.197211432964674,1.86405482099621,3.19685745633354,0.147115464187229,2.16941011903332,0.0679731234033011,0.812358215808287,0.218204970088174,0.0245514560826052,0.110211665211785,0.00957872509683637,0.0738625897955425,1.2928860307367,0.195892696495738,0.469053205944458,0.0545508420959901,0.573388752299113,0.981877250728108,0.5900518151313,0.133983091342522,0.0226988182092413,0.235142992143641,0.302121457230493,0.143077033964138,0.0552417105133195,0.00265829509264524,0.101143883758986,0.116298675123665,0.0147041785793418,0.0588220533314113,0.00342497750940334,0.0393474657035085,0.266426411034674,0.0925635542884296,0.0666906922298659,0.000442604264270517,0.106730094153513,0.193410588866554,0.0361611421218844,0.0793276045712638,0.0180981898072883,0.0598236523661176,0.0791087049954485,0.00737050888812363,0.0197575553722494,0.00399892151916306,0.0479827870187213,0.0480132193987736,0.00586757643465981,0.0204414830713212,0.000864386373768356,0.0208371040120021,0.0168750216897446,0.00547889621223649,0.00720339774853778,0.00173090835315442,0.0024623532772203,1.22947616263705,0.917347257481961,0.11681655948596,0.0319107530412359,0.163402126529294
"917",2009-01-01,2009,1,"TainanCity",5,19658.725,10.48,956303,956.303,1875406,0.0314,2.97,2415930,1.29,109,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19658725,3179482,10631426,612508,5235309,9008662,590789,5506857,287867,2623148,5116142,190585,3732213,110213,1083131,139663,24307,71267,4944,39146,1585378,251602,589309,74598,669868,1095424,729229,154044,36521,175630,374252,174882,76538,5122,117710,159890,18121,80397,6177,55195,214001,100289,25003,971,87738,190941,45461,82673,24446,38361,81333,8967,27114,4275,40976,70050,7762,28290,1198,32799,23928,7683,10034,2651,3560,1405259,965918,167515,46669,225157,10.4823835478824,1.69535663211059,5.66886636813575,0.326600213500437,2.79156033413565,4.803579598231,0.315019254497426,2.93635458135465,0.153495829703008,1.39870939945804,2.72801835975783,0.10162332849527,1.99008268076353,0.0587675415350063,0.577544808964032,0.0744708079210582,0.0129609268606371,0.0380008382184978,0.00263622916851071,0.0208733468912865,0.845351886471516,0.134158683506398,0.314230092044069,0.0397769869564244,0.35718559074675,0.584099656287759,0.388837936958717,0.082139014165466,0.019473649972326,0.0936490551912493,0.199557855738971,0.0932502082215798,0.0408114296317704,0.00273114195006308,0.0627650759355574,0.0852562058562253,0.00966244109275538,0.0428691174071108,0.00329368680701672,0.0294309605493424,0.114109158230271,0.0534758873545248,0.0133320465008643,0.000517754555546906,0.0467834698193351,0.101813154058375,0.0242406177649,0.0440827212880838,0.0130350441451078,0.0204547708602831,0.0433682093370715,0.004781364675169,0.0144576694326455,0.0022795064108785,0.0218491356005046,0.037351912065974,0.00413883713713191,0.0150847336523398,0.000638795012919869,0.0174890130457085,0.0127588372864329,0.00409671292509462,0.00535030814660932,0.00141356058368161,0.00189825563104736,0.749309216244376,0.515044742311798,0.0893219921446343,0.0248847449565587,0.120057736831385
"913",2009-02-01,2009,2,"TainanCity",5,18654.73,9.95,956303,956.303,1875406,0.0314,2.97,2415930,1.29,110,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18654730,2816670,10355952,593729,4888378,8587039,468326,5417108,286520,2415085,4908945,177881,3603185,107702,1020176,146330,22328,66463,4995,52544,1519553,184986,589251,71306,674009,1033449,703690,130576,36711,162472,321693,139334,66002,4784,111572,158593,16706,78943,6387,56556,205595,103500,31656,973,69467,177241,34196,80784,25075,37186,64260,6831,26589,5301,25540,66780,6575,26744,838,32624,22241,5881,10170,2643,3548,1282377,912486,143816,34621,191452,9.94703546858653,1.50189878884892,5.52197870754386,0.316586915046662,2.60657052392922,4.578762678588,0.249719794007271,2.88849881039092,0.152777585226879,1.28776648896292,2.61753721594151,0.094849328625375,1.92128264493128,0.0574286314536692,0.543976077713306,0.0780257714862808,0.0119056886882094,0.0354392595523316,0.00266342328007909,0.0280173999656608,0.810252819922726,0.0986378416193614,0.314199165407384,0.0380216337155795,0.359393645962528,0.551053478553444,0.375220085677448,0.0696254571010224,0.019574961368365,0.0866329744066085,0.171532457505202,0.0742953792405485,0.0351934461124684,0.00255091430868836,0.0594921846256224,0.0845646222737903,0.00890793780120145,0.0420938186184751,0.00340566256053356,0.0301566700757063,0.109626928782354,0.0551880499475847,0.0168795450158526,0.000518820991294685,0.0370410460454963,0.0945080691860856,0.0182339184155324,0.0430754727243061,0.0133704381877844,0.0198282398584626,0.0342645805761526,0.00364241129654059,0.0141777300488534,0.00282658794948934,0.0136183844991431,0.0356082896183546,0.00350590752082482,0.0142603788193063,0.000446836578319575,0.0173956999177778,0.011859298733181,0.00313585431634537,0.00542282577745832,0.0014092948406905,0.00189185701656068,0.683786337465061,0.486553844874123,0.0766852617513221,0.0184605360119355,0.102085628391932
"921",2009-03-01,2009,3,"TainanCity",5,18602.187,9.92,956303,956.303,1875406,0.0314,2.97,2415930,1.29,111,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18602187,2192708,10887599,604827,4917053,8735384,459737,5597166,283345,2395135,5098365,136511,3819327,116608,1025919,152127,20823,87913,6150,37241,1568718,205549,618789,77189,667190,1075063,750458,137563,37489,149553,297176,117122,79581,4871,95602,179500,23714,90251,6575,58960,192881,103019,32310,1011,56540,182396,25104,88514,29192,39586,90068,5831,29884,6112,48241,68617,5975,28009,916,33716,23850,6970,10549,2722,3609,736765,292930,152920,25292,265623,9.91901860183875,1.16919109782095,5.8054623905437,0.32250456701109,2.62186054646301,4.65786288409017,0.245139985688432,2.98450895432776,0.151084618477279,1.27712879237882,2.7185393456137,0.0727901051825578,2.03653342262955,0.062177469838531,0.547038347963054,0.0811168355012195,0.0111031957880054,0.0468767829472658,0.0032792899244217,0.0198575668415266,0.836468476692514,0.109602400760155,0.329949354966338,0.0411585544676726,0.355757633280474,0.57324280715749,0.400157619203522,0.0733510503858898,0.0199898048742512,0.0797443326938274,0.158459554891048,0.0624515438257103,0.0424340116220168,0.00259730426371676,0.0509766951796038,0.0957126083632024,0.0126447286614205,0.04812344633642,0.00350590752082482,0.0314385258445371,0.102847596733721,0.0549315721502437,0.0172282695053764,0.000539083270502494,0.030148138589724,0.097256807325987,0.0133859015061272,0.0471972468894735,0.0155656961745883,0.0211079627557979,0.0480258674654981,0.00310919342265088,0.01593468294332,0.00325902764521389,0.0257229634543134,0.03658781085269,0.003185976796491,0.0149348994297768,0.000488427572482972,0.0179779738360654,0.0127172462922695,0.00371652858101126,0.00562491535166252,0.00145141905272778,0.00192438330686795,0.39285626685635,0.156195511798512,0.081539677275214,0.0134861464664185,0.141634931316206
"922",2009-04-01,2009,4,"TainanCity",5,19634.856,10.47,956303,956.303,1875406,0.0314,2.97,2415930,1.29,112,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19634856,2794436,11032818,614469,5193134,8926685,467911,5661234,287784,2509757,5234038,199890,3882794,118079,1033275,136581,20340,70511,7144,38585,1581830,206505,642101,76551,656673,1146059,723583,144487,33758,244231,288734,99933,81898,4916,101986,178727,15185,95534,6785,61223,176792,89688,27054,1013,59037,185078,29650,88105,27585,39738,79782,6463,30716,6596,36008,70865,6139,28906,1820,34000,24620,7619,10768,2752,3481,1397711,884671,152558,32142,328340,10.4696561704506,1.49004322264086,5.88289575697209,0.327645853751134,2.76907187030435,4.75986799658314,0.249498508589607,3.01867115707212,0.153451572619475,1.33824729151981,2.79088261421793,0.106584920811814,2.07037516143171,0.0629618333310227,0.550960698643387,0.0728274304337301,0.0108456515549166,0.0375977255058371,0.00380930849106807,0.0205742116640343,0.843460029454955,0.110112157047594,0.342379730042455,0.040818361464131,0.350149780900776,0.611099143332164,0.385827388842736,0.0770430509447021,0.0180003689867687,0.130228334557957,0.153958129599671,0.0532860617914201,0.0436694774358192,0.0026212990680418,0.0543807580865157,0.0953004309466857,0.0080969134150152,0.0509404363641793,0.00361788327434166,0.0326451978931495,0.0942686543607091,0.04782324467342,0.0144256763602121,0.000540149706250273,0.0314795836208266,0.0986868976637592,0.0158099099608298,0.0469791607790526,0.0147088150512476,0.0211890118726292,0.0425411884146686,0.00344618711894918,0.0163783202143962,0.00351710509617651,0.0192001092030206,0.0377864846331941,0.00327342452780891,0.0154131958626559,0.000970456530479267,0.01812940771225,0.0131278240551646,0.00406258698116568,0.00574169006604437,0.00146741558894447,0.00185613141901007,0.745284487732256,0.471722389711881,0.0813466524048659,0.017138688902563,0.175076756712946
"920",2009-05-01,2009,5,"TainanCity",5,20201.718,10.77,956303,956.303,1875406,0.0314,2.97,2415930,1.29,113,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20201718,2640676,11514182,650667,5396194,9221295,401199,5877587,299223,2643287,5341751,145930,4026096,121457,1048267,149024,11880,86976,6563,43605,1626282,171511,683039,74405,697328,1044027,660075,156137,36996,190819,274010,88729,81224,4912,99145,169046,12045,86431,6771,63800,190252,88963,35967,1071,64251,194432,28095,97358,27963,41016,81906,5602,30856,6051,39397,71863,6393,29680,1004,34786,23694,5450,11095,2989,4161,1592779,987383,175184,51352,378860,10.7719171208794,1.40805564235158,6.13956764561914,0.346947274350194,2.87734709177639,4.91695931440979,0.213926477786677,3.13403444374178,0.1595510518789,1.4094478742203,2.84831711106822,0.077812484336725,2.14678634919585,0.0647630433090221,0.558954701008742,0.0794622604385397,0.00633462834180972,0.0463771577994312,0.00349950890633815,0.0232509653909607,0.867162630385101,0.0914527307686975,0.364208603363752,0.0396740759067637,0.371827753563762,0.556693857223449,0.351963788107748,0.0832550391755172,0.0197269284624236,0.10174810147776,0.146107029624519,0.0473118887323598,0.0433100885888176,0.00261916619654624,0.052865886106795,0.0901383487095594,0.00642260929100152,0.0460865540581613,0.00361041822410721,0.0340193003541633,0.101445766943265,0.04743666171485,0.0191782472701911,0.000571076342935876,0.0342597816152876,0.103674617656124,0.0149807561669313,0.0519130257661541,0.0149103714075779,0.0218704643154602,0.0436737431788103,0.00298708652953014,0.0164529707167408,0.00322650135490662,0.0210071845776328,0.038318636071336,0.0034088618677769,0.0158259064970465,0.000535350745385266,0.0185485169611273,0.0126340643039427,0.0029060374126989,0.0059160523108063,0.00159378822505633,0.00221871957325507,0.849298231956174,0.526490263974841,0.0934112400194944,0.0273818042599842,0.202014923701854
"924",2009-06-01,2009,6,"TainanCity",5,20649.892,11.01,956303,956.303,1875406,0.0314,2.97,2415930,1.29,114,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20649892,2783489,11460003,662355,5744045,9518474,445608,5860517,330362,2881986,5316624,152741,3973015,119730,1071137,157370,11858,84573,6665,54273,1699614,205695,683123,77515,733283,1087220,683591,164373,40265,198991,285756,97575,79666,4906,103610,183174,17051,95295,6621,64207,199017,90915,33649,1281,73172,204924,34290,97577,27003,46055,76261,6672,31070,4816,33703,72943,7092,28486,1061,36304,24721,7863,10608,2766,3484,1598249,992575,182338,31785,391552,11.0108915082921,1.48420608657539,6.11067843442966,0.353179524860217,3.0628274624268,5.07542046895446,0.237606150348245,3.12493241463448,0.176154923253951,1.5367264474999,2.83491894555099,0.0814442312757877,2.11848261123191,0.0638421760408146,0.571149393784599,0.0839124968140232,0.00632289754858415,0.0450958352484742,0.0035538971294749,0.0289393336696161,0.906264563513181,0.109680250569743,0.364253393665158,0.0413323834945606,0.390999602219466,0.579725136850367,0.364502939630139,0.0876466215848728,0.0214700176921691,0.106105557943187,0.152370206771227,0.0520287340447882,0.0424793351412974,0.0026159668893029,0.0552467039137126,0.0976716508318732,0.0090918979676934,0.0508129972923196,0.00353043554302375,0.0342363200288364,0.106119421607908,0.0484775030046827,0.0179422482385148,0.000683052096452715,0.0390166182682576,0.109269139588974,0.0182840408956781,0.0520298004805359,0.0143984822486438,0.0245573491819905,0.040663728280703,0.00355762965459213,0.0165670793417532,0.00256797728065283,0.0179710420037048,0.0388945113751369,0.0037815811616258,0.0151892443556222,0.000565744164196979,0.0193579416936919,0.0131816790604274,0.00419269214239477,0.00565637520622201,0.00147488063917893,0.00185773107263174,0.85221493372635,0.529258731176076,0.0972258806893014,0.0169483301215843,0.208782524957263
"919",2009-07-01,2009,7,"TainanCity",5,20854.065,11.12,956303,956.303,1875406,0.0314,2.97,2415930,1.29,115,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20854065,2688929,11962557,597334,5605245,9716476,459306,6173294,288425,2795451,5371152,131185,4088629,119832,1031508,168219,10601,104728,6100,46790,1718261,192290,739719,68793,717461,1121975,729839,175053,40365,176718,279787,100469,74526,4894,99898,185470,17098,96487,6822,65063,184937,87181,41612,1340,54803,211814,31991,109113,24383,46326,62207,5702,30129,4380,21996,73103,6993,30582,988,34539,23921,6421,10869,3342,3289,1513004,882180,146671,19717,464436,11.1197602012578,1.43378500442038,6.37864920982443,0.318509165482034,2.98881682153091,5.18099867442037,0.244910168784786,3.29171070157609,0.153793365276639,1.49058443878286,2.86399424977845,0.0699501867862212,2.1801300625038,0.0638965642639514,0.550018502660224,0.0896973775278526,0.00565264268110478,0.0558428414967212,0.00325262903072721,0.0249492643192994,0.916207477207602,0.102532464970252,0.39443139245582,0.0366816571984946,0.382563029018783,0.598257124057404,0.38916319986179,0.0933413884780149,0.021523339479558,0.0942291962380413,0.149187429281979,0.053571866571825,0.0397385952695043,0.00260956827481623,0.053267399165834,0.098895919070324,0.00911695920776621,0.0514485929979962,0.00363761233567558,0.034692754528886,0.0986117139435408,0.0464864674635786,0.0221882621682985,0.000714511951012207,0.0292219391427776,0.112943010740074,0.0170581730036056,0.0581810018737276,0.0130014514190527,0.0247018512258146,0.033169884281057,0.00304040831691911,0.016065321322423,0.00233549428763692,0.011728660354078,0.0389798262349593,0.00372879259211072,0.016306869019295,0.000526819259403031,0.0184168121462766,0.0127551047613157,0.00342379196824581,0.00579554507130723,0.0017820141345394,0.00175375358722325,0.806760776066622,0.470394143988022,0.0782075987812772,0.0105134568194834,0.24764557647784
"918",2009-08-01,2009,8,"TainanCity",5,21664.47,11.55,956303,956.303,1875406,0.0314,2.97,2415930,1.29,116,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21664470,2764213,12435699,794136,5670422,9890992,497020,6461684,311973,2620314,5650059,146837,4242454,128127,1132642,163496,9290,97703,7074,49428,1694819,183565,731394,75967,703892,1134051,674896,187052,42577,229526,288311,88860,79029,4961,115461,190939,22738,95888,7607,64705,212260,102848,40539,1415,67458,198924,29373,91178,27449,50924,67695,4572,29432,4673,29020,83849,7790,30888,1943,43227,22911,5802,10412,3171,3527,1805079,956923,169423,170166,508567,11.5518826323473,1.47392777883829,6.63093698111236,0.423447509499276,3.02357036289742,5.2740537249001,0.265019947680662,3.44548540422714,0.166349579770994,1.39719826000343,3.0127124473314,0.0782961129483429,2.26215230195488,0.0683196065278665,0.603944959118186,0.0871789895094715,0.00495359404843538,0.052096985932646,0.00377198323989579,0.0263558930706204,0.903707783807879,0.0978801390205641,0.389992353655688,0.0405069622257794,0.375327795687974,0.604696263102496,0.359866610216668,0.0997394697468175,0.0227028174166021,0.122387365722409,0.153732578439015,0.0473817402738394,0.0421396753556297,0.00264529387236684,0.0615658689371795,0.101812087622627,0.0121243080165042,0.0511291954915362,0.004056188366679,0.0345018625300335,0.113180825911829,0.0548403918938086,0.0216161193896148,0.000754503291553936,0.0359698113368519,0.106069832345636,0.0156622086097624,0.0486177393055157,0.0146362974203986,0.0271535870099594,0.0360961839729637,0.00243787211942374,0.0156936684643219,0.0024917271246866,0.0154739827002793,0.0447097855077781,0.00415376723760082,0.0164700336887053,0.0010360423289677,0.0230494090346304,0.0122165547086871,0.00309373010430808,0.00555186450293963,0.00169083387810426,0.001880659441209,0.962500386582959,0.51024844753616,0.0903393718480158,0.0907355527283159,0.271177014470467
"916",2009-09-01,2009,9,"TainanCity",5,21524.704,11.48,956303,956.303,1875406,0.0314,2.97,2415930,1.29,117,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21524704,2708471,12171975,704138,5940120,9952880,467394,6250545,336526,2898415,5673155,149070,4273349,130042,1120693,154865,10437,89287,7222,47919,1724679,204415,713665,85999,720600,1039941,644013,157611,41225,197092,308622,99943,85091,5073,118514,184469,19903,92282,7962,64321,208775,95263,45179,1604,66729,206609,27667,94249,29010,55683,78016,5309,31622,6591,34494,76473,7018,30323,2847,36285,23962,5586,10859,3440,4077,1671941,950234,155754,37688,528266,11.4773569029853,1.44420514811193,6.49031463053867,0.375458967284951,3.16737815704973,5.30705351267939,0.249222834948806,3.33290231555194,0.179441678228608,1.54548668395004,3.02502764734676,0.0794867884607386,2.27862606816871,0.0693407187563653,0.597573538743078,0.0825767860399295,0.00556519494978687,0.0476094243059903,0.00385089948523146,0.0255512672989209,0.919629669522226,0.108997731691164,0.380538933969498,0.0458562039366409,0.384236799924923,0.554515128990736,0.343399242617332,0.0840410023216306,0.0219819068511032,0.10509297720067,0.164562766675589,0.053291393970159,0.0453720421071491,0.00270501427424248,0.0631937831061647,0.0983621679785604,0.0106126353440268,0.0492064118382899,0.00424548071190985,0.0342971068664598,0.111322561621324,0.0507959343203552,0.0240902503244631,0.00085528146971909,0.0355810955067863,0.110167611706478,0.0147525389169065,0.050255251396231,0.0154686505215404,0.0296911708718006,0.0415995256493794,0.00283085369248045,0.0168614156081403,0.00351443900680706,0.0183928173419516,0.0407767704699676,0.00374212303895796,0.0161687655899576,0.001518071286964,0.019347810554088,0.0127769666941452,0.0029785550435479,0.00579021289256833,0.00183426948618059,0.00217392927184834,0.891508825289031,0.506681753177712,0.0830508167298174,0.0200959152311553,0.28168087336822
"915",2009-10-01,2009,10,"TainanCity",5,22092.424,11.78,956303,956.303,1875406,0.0314,2.97,2415930,1.29,118,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22092424,2545308,13398512,722342,5426262,10258685,423962,7215843,333211,2285669,5776189,140059,4352872,135216,1148042,160146,9179,96456,7340,47171,1777267,183989,790577,96736,705966,1130232,625692,229221,43189,232129,306347,106780,82467,5207,111894,189578,25856,91986,7927,63809,223255,92511,57858,1733,71153,223376,36387,98440,32945,55604,87655,4881,32710,7306,42757,79221,8495,30350,2121,38255,25989,7531,10735,3657,4066,1638263,855034,173484,37746,571999,11.7800753543499,1.35720372015446,7.14432608192573,0.385165665461239,2.89337988680851,5.47011420460423,0.226064116250028,3.84761646278193,0.177674060976663,1.21875956459561,3.07996721776511,0.0746819621991185,2.32102915315404,0.0720995880358706,0.612156514376087,0.085392709631941,0.00489440686443362,0.0514320632439056,0.00391381919435045,0.0251524203292514,0.947670531074338,0.0981062233990933,0.421549787086103,0.0515813642485947,0.376433689558421,0.602659904042111,0.333630157949799,0.122224734270873,0.0230291467554226,0.123775331848144,0.16334969601249,0.0569370045739429,0.0439728784060625,0.0027764654693437,0.0596638807810149,0.101086378096263,0.0137868813472923,0.0490485793476186,0.00422681808632371,0.0340240993150283,0.119043556435247,0.0493285187314107,0.0308509197475107,0.000924066575450862,0.0379400513808743,0.119108075797987,0.0194021987772248,0.0524899675057028,0.0175668628552964,0.0296490466597633,0.0467392127358023,0.00260263644245566,0.0174415566549323,0.0038956897866382,0.0227987966339022,0.0422420531874165,0.00452968583869306,0.0161831624725526,0.00113095511052007,0.0203982497656507,0.0138577993245196,0.00401566380826338,0.00572409387620601,0.00194997776481466,0.00216806387523555,0.873551113732173,0.455919411583412,0.0925047696338819,0.0201268418678409,0.305000090647039
