"","Time","Year","Month","City","City_code","Biowaste","Biowaste_per_ca","Income","Income_thous","Population","Baby","Household_Size","EnvBud","EnvBud_perca","TimeIndicator","TT_NTC","FE_NTC","TE.NTC","MRSP","FE_TPC","FE_TYC","FE_TCC","FE_TNC","FE_KSC","FE_Yilan","FE_KLC","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","m11","y2003","y2004","y2005","y2006","y2007","y2008","y2009","y2010","y2011","y2012","y2013","y2014","Treated_y2008","DATE_2008","DATE_2009","DATE_2010","DATE_2011","DATE_2012","DATE_2013","DATE_2014"
"1040",2013-10-01,2013,10,"YilanCounty",7,2653,5.79,1007390,1007.39,458456,0.0299,2.85,587238,1.28,130,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1042",2013-11-01,2013,11,"YilanCounty",7,2614,5.7,1007390,1007.39,458456,0.0299,2.85,587238,1.28,131,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1043",2013-12-01,2013,12,"YilanCounty",7,2631,5.74,1007390,1007.39,458456,0.0299,2.85,587238,1.28,132,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1132",2014-01-01,2014,1,"YilanCounty",7,2605,5.68,1103790,1103.79,458777,0.0309,2.82,904598,1.97,133,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1138",2014-02-01,2014,2,"YilanCounty",7,2552,5.56,1103790,1103.79,458777,0.0309,2.82,904598,1.97,134,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1139",2014-03-01,2014,3,"YilanCounty",7,2479,5.4,1103790,1103.79,458777,0.0309,2.82,904598,1.97,135,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1140",2014-04-01,2014,4,"YilanCounty",7,2516,5.48,1103790,1103.79,458777,0.0309,2.82,904598,1.97,136,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1137",2014-05-01,2014,5,"YilanCounty",7,2588,5.64,1103790,1103.79,458777,0.0309,2.82,904598,1.97,137,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1134",2014-06-01,2014,6,"YilanCounty",7,2489,5.43,1103790,1103.79,458777,0.0309,2.82,904598,1.97,138,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1130",2014-07-01,2014,7,"YilanCounty",7,2565,5.59,1103790,1103.79,458777,0.0309,2.82,904598,1.97,139,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1131",2014-08-01,2014,8,"YilanCounty",7,2524,5.5,1103790,1103.79,458777,0.0309,2.82,904598,1.97,140,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1136",2014-09-01,2014,9,"YilanCounty",7,2742,5.98,1103790,1103.79,458777,0.0309,2.82,904598,1.97,141,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1129",2014-10-01,2014,10,"YilanCounty",7,2548,5.55,1103790,1103.79,458777,0.0309,2.82,904598,1.97,142,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1133",2014-11-01,2014,11,"YilanCounty",7,2539,5.53,1103790,1103.79,458777,0.0309,2.82,904598,1.97,143,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1135",2014-12-01,2014,12,"YilanCounty",7,2558,5.58,1103790,1103.79,458777,0.0309,2.82,904598,1.97,144,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"87",2003-01-01,2003,1,"KeelungCity",17,101,0.26,927585,927.585,392242,0.0401,2.87,534529,1.36,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92",2003-02-01,2003,2,"KeelungCity",17,106,0.27,927585,927.585,392242,0.0401,2.87,534529,1.36,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85",2003-03-01,2003,3,"KeelungCity",17,144,0.37,927585,927.585,392242,0.0401,2.87,534529,1.36,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90",2003-04-01,2003,4,"KeelungCity",17,157,0.4,927585,927.585,392242,0.0401,2.87,534529,1.36,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"89",2003-05-01,2003,5,"KeelungCity",17,153,0.39,927585,927.585,392242,0.0401,2.87,534529,1.36,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94",2003-06-01,2003,6,"KeelungCity",17,140,0.36,927585,927.585,392242,0.0401,2.87,534529,1.36,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91",2003-07-01,2003,7,"KeelungCity",17,235,0.6,927585,927.585,392242,0.0401,2.87,534529,1.36,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88",2003-08-01,2003,8,"KeelungCity",17,238,0.61,927585,927.585,392242,0.0401,2.87,534529,1.36,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86",2003-09-01,2003,9,"KeelungCity",17,292,0.74,927585,927.585,392242,0.0401,2.87,534529,1.36,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93",2003-10-01,2003,10,"KeelungCity",17,337,0.86,927585,927.585,392242,0.0401,2.87,534529,1.36,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95",2003-11-01,2003,11,"KeelungCity",17,317,0.81,927585,927.585,392242,0.0401,2.87,534529,1.36,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96",2003-12-01,2003,12,"KeelungCity",17,340,0.87,927585,927.585,392242,0.0401,2.87,534529,1.36,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"184",2004-01-01,2004,1,"KeelungCity",17,343,0.87,1093045,1093.045,392337,0.0355,2.83,511963,1.31,13,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"191",2004-02-01,2004,2,"KeelungCity",17,340,0.87,1093045,1093.045,392337,0.0355,2.83,511963,1.31,14,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"190",2004-03-01,2004,3,"KeelungCity",17,363,0.93,1093045,1093.045,392337,0.0355,2.83,511963,1.31,15,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"187",2004-04-01,2004,4,"KeelungCity",17,366,0.93,1093045,1093.045,392337,0.0355,2.83,511963,1.31,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"182",2004-05-01,2004,5,"KeelungCity",17,379,0.97,1093045,1093.045,392337,0.0355,2.83,511963,1.31,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185",2004-06-01,2004,6,"KeelungCity",17,368,0.94,1093045,1093.045,392337,0.0355,2.83,511963,1.31,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"192",2004-07-01,2004,7,"KeelungCity",17,323,0.82,1093045,1093.045,392337,0.0355,2.83,511963,1.31,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"186",2004-08-01,2004,8,"KeelungCity",17,324,0.83,1093045,1093.045,392337,0.0355,2.83,511963,1.31,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"181",2004-09-01,2004,9,"KeelungCity",17,350,0.89,1093045,1093.045,392337,0.0355,2.83,511963,1.31,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"189",2004-10-01,2004,10,"KeelungCity",17,354,0.9,1093045,1093.045,392337,0.0355,2.83,511963,1.31,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"183",2004-11-01,2004,11,"KeelungCity",17,364,0.93,1093045,1093.045,392337,0.0355,2.83,511963,1.31,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"188",2004-12-01,2004,12,"KeelungCity",17,404,1.03,1093045,1093.045,392337,0.0355,2.83,511963,1.31,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"280",2005-01-01,2005,1,"KeelungCity",17,507,1.29,1103987,1103.987,391727,0.0332,2.8,565205,1.44,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"286",2005-02-01,2005,2,"KeelungCity",17,534,1.36,1103987,1103.987,391727,0.0332,2.8,565205,1.44,26,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"284",2005-03-01,2005,3,"KeelungCity",17,543,1.39,1103987,1103.987,391727,0.0332,2.8,565205,1.44,27,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"283",2005-04-01,2005,4,"KeelungCity",17,843,2.15,1103987,1103.987,391727,0.0332,2.8,565205,1.44,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"288",2005-05-01,2005,5,"KeelungCity",17,882,2.25,1103987,1103.987,391727,0.0332,2.8,565205,1.44,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"287",2005-06-01,2005,6,"KeelungCity",17,813,2.08,1103987,1103.987,391727,0.0332,2.8,565205,1.44,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"282",2005-07-01,2005,7,"KeelungCity",17,682,1.74,1103987,1103.987,391727,0.0332,2.8,565205,1.44,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"281",2005-08-01,2005,8,"KeelungCity",17,734,1.87,1103987,1103.987,391727,0.0332,2.8,565205,1.44,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"279",2005-09-01,2005,9,"KeelungCity",17,775,1.98,1103987,1103.987,391727,0.0332,2.8,565205,1.44,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"278",2005-10-01,2005,10,"KeelungCity",17,832,2.12,1103987,1103.987,391727,0.0332,2.8,565205,1.44,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"277",2005-11-01,2005,11,"KeelungCity",17,835,2.13,1103987,1103.987,391727,0.0332,2.8,565205,1.44,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"285",2005-12-01,2005,12,"KeelungCity",17,800,2.04,1103987,1103.987,391727,0.0332,2.8,565205,1.44,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"383",2006-01-01,2006,1,"KeelungCity",17,788,2.02,991806,991.806,390633,0.0314,2.77,598657,1.53,37,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"381",2006-02-01,2006,2,"KeelungCity",17,807,2.07,991806,991.806,390633,0.0314,2.77,598657,1.53,38,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"378",2006-03-01,2006,3,"KeelungCity",17,757,1.94,991806,991.806,390633,0.0314,2.77,598657,1.53,39,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"374",2006-04-01,2006,4,"KeelungCity",17,864,2.21,991806,991.806,390633,0.0314,2.77,598657,1.53,40,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"380",2006-05-01,2006,5,"KeelungCity",17,853,2.18,991806,991.806,390633,0.0314,2.77,598657,1.53,41,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"375",2006-06-01,2006,6,"KeelungCity",17,758,1.94,991806,991.806,390633,0.0314,2.77,598657,1.53,42,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"379",2006-07-01,2006,7,"KeelungCity",17,701,1.79,991806,991.806,390633,0.0314,2.77,598657,1.53,43,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"376",2006-08-01,2006,8,"KeelungCity",17,801,2.05,991806,991.806,390633,0.0314,2.77,598657,1.53,44,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"382",2006-09-01,2006,9,"KeelungCity",17,778,1.99,991806,991.806,390633,0.0314,2.77,598657,1.53,45,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"384",2006-10-01,2006,10,"KeelungCity",17,792,2.03,991806,991.806,390633,0.0314,2.77,598657,1.53,46,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"373",2006-11-01,2006,11,"KeelungCity",17,769,1.97,991806,991.806,390633,0.0314,2.77,598657,1.53,47,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"377",2006-12-01,2006,12,"KeelungCity",17,719,1.84,991806,991.806,390633,0.0314,2.77,598657,1.53,48,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"474",2007-01-01,2007,1,"KeelungCity",17,721,1.85,1043712,1043.712,390397,0.0305,2.74,622544,1.59,49,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"471",2007-02-01,2007,2,"KeelungCity",17,723,1.85,1043712,1043.712,390397,0.0305,2.74,622544,1.59,50,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"477",2007-03-01,2007,3,"KeelungCity",17,763,1.95,1043712,1043.712,390397,0.0305,2.74,622544,1.59,51,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"476",2007-04-01,2007,4,"KeelungCity",17,701,1.8,1043712,1043.712,390397,0.0305,2.74,622544,1.59,52,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"479",2007-05-01,2007,5,"KeelungCity",17,738,1.89,1043712,1043.712,390397,0.0305,2.74,622544,1.59,53,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"469",2007-06-01,2007,6,"KeelungCity",17,700,1.79,1043712,1043.712,390397,0.0305,2.74,622544,1.59,54,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"472",2007-07-01,2007,7,"KeelungCity",17,654,1.68,1043712,1043.712,390397,0.0305,2.74,622544,1.59,55,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"470",2007-08-01,2007,8,"KeelungCity",17,799,2.05,1043712,1043.712,390397,0.0305,2.74,622544,1.59,56,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"475",2007-09-01,2007,9,"KeelungCity",17,758,1.94,1043712,1043.712,390397,0.0305,2.74,622544,1.59,57,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"473",2007-10-01,2007,10,"KeelungCity",17,848,2.17,1043712,1043.712,390397,0.0305,2.74,622544,1.59,58,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"480",2007-11-01,2007,11,"KeelungCity",17,930,2.38,1043712,1043.712,390397,0.0305,2.74,622544,1.59,59,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"478",2007-12-01,2007,12,"KeelungCity",17,1091,2.79,1043712,1043.712,390397,0.0305,2.74,622544,1.59,60,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"576",2008-01-01,2008,1,"KeelungCity",17,1181,3.04,1020069,1020.069,388979,0.0292,2.7,701740,1.8,61,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"575",2008-02-01,2008,2,"KeelungCity",17,1192,3.06,1020069,1020.069,388979,0.0292,2.7,701740,1.8,62,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"573",2008-03-01,2008,3,"KeelungCity",17,1150,2.96,1020069,1020.069,388979,0.0292,2.7,701740,1.8,63,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"574",2008-04-01,2008,4,"KeelungCity",17,1054,2.71,1020069,1020.069,388979,0.0292,2.7,701740,1.8,64,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"570",2008-05-01,2008,5,"KeelungCity",17,1068,2.75,1020069,1020.069,388979,0.0292,2.7,701740,1.8,65,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"568",2008-06-01,2008,6,"KeelungCity",17,1079,2.77,1020069,1020.069,388979,0.0292,2.7,701740,1.8,66,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"566",2008-07-01,2008,7,"KeelungCity",17,1004,2.58,1020069,1020.069,388979,0.0292,2.7,701740,1.8,67,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"569",2008-08-01,2008,8,"KeelungCity",17,974,2.5,1020069,1020.069,388979,0.0292,2.7,701740,1.8,68,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"571",2008-09-01,2008,9,"KeelungCity",17,1064,2.74,1020069,1020.069,388979,0.0292,2.7,701740,1.8,69,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"572",2008-10-01,2008,10,"KeelungCity",17,970,2.49,1020069,1020.069,388979,0.0292,2.7,701740,1.8,70,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"565",2008-11-01,2008,11,"KeelungCity",17,932,2.4,1020069,1020.069,388979,0.0292,2.7,701740,1.8,71,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"567",2008-12-01,2008,12,"KeelungCity",17,1023,2.63,1020069,1020.069,388979,0.0292,2.7,701740,1.8,72,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"669",2009-01-01,2009,1,"KeelungCity",17,1031,2.66,1072815,1072.815,388321,0.0283,2.66,759870,1.96,73,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"672",2009-02-01,2009,2,"KeelungCity",17,1132,2.92,1072815,1072.815,388321,0.0283,2.66,759870,1.96,74,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"671",2009-03-01,2009,3,"KeelungCity",17,1140,2.94,1072815,1072.815,388321,0.0283,2.66,759870,1.96,75,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"670",2009-04-01,2009,4,"KeelungCity",17,1104,2.84,1072815,1072.815,388321,0.0283,2.66,759870,1.96,76,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"668",2009-05-01,2009,5,"KeelungCity",17,1173,3.02,1072815,1072.815,388321,0.0283,2.66,759870,1.96,77,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"661",2009-06-01,2009,6,"KeelungCity",17,1306,3.36,1072815,1072.815,388321,0.0283,2.66,759870,1.96,78,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"662",2009-07-01,2009,7,"KeelungCity",17,1250,3.22,1072815,1072.815,388321,0.0283,2.66,759870,1.96,79,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
